State,District,Location,Pincode,Country
Karnataka,Tumkur,Holavanahalli,572121,India
Karnataka,Tumkur,Honnagondanahalli,572137,India
Karnataka,Tumkur,Honnavalli,572217,India
Karnataka,Tumkur,Honnebagi,572214,India
Karnataka,Tumkur,Honnudike,572122,India
Karnataka,Tumkur,Honsigere,572122,India
Karnataka,Tumkur,Hosahalli,572112,India
Karnataka,Tumkur,Hosakere,572111,India
Karnataka,Tumkur,Hoskere,572132,India
Karnataka,Tumkur,Hosur,572139,India
Karnataka,Tumkur,Huiludore,572137,India
Karnataka,Tumkur,Hulihalli,572217,India
Karnataka,Tumkur,Hulikunte,572113,India
Karnataka,Tumkur,Huliyar,572218,India
Karnataka,Tumkur,Huliyur Durga,572123,India
Karnataka,Tumkur,Hullekere,572215,India
Karnataka,Tumkur,Hullenahalii,572122,India
Karnataka,Tumkur,Hunasehalli,572139,India
Karnataka,Tumkur,Hunjanal,572128,India
Karnataka,Tumkur,Hunsekatte,572115,India
Karnataka,Tumkur,Hunuseghatta,572224,India
Karnataka,Tumkur,Hussainpura,572136,India
Karnataka,Tumkur,Huthri,572126,India
Karnataka,Tumkur,Idagur,572213,India
Karnataka,Tumkur,Ippadi,572126,India
Karnataka,Tumkur,Irakasandra,572129,India
Karnataka,Tumkur,Irkasandra,572117,India
Karnataka,Tumkur,Ittakadibbanahalli,572124,India
Karnataka,Tumkur,Jadeya,572221,India
Karnataka,Tumkur,Jakkenahalli,572112,India
Karnataka,Tumkur,Jalodu,572141,India
Karnataka,Tumkur,Janakaloti,572124,India
Karnataka,Tumkur,Jangamarahalli,572116,India
Karnataka,Tumkur,Jayachamarajapura,572214,India
Karnataka,Tumkur,Jiddagere,572134,India
Karnataka,Tumkur,Jinnagara,572111,India
Karnataka,Tumkur,K R extn tiptur,572202,India
Karnataka,Tumkur,K R s agrahara kunigan,572130,India
Karnataka,Tumkur,K.Honnamachanahalli,572111,India
Karnataka,Tumkur,K.Kallahalli,572220,India
Karnataka,Tumkur,K.Mathighatta,572220,India
Karnataka,Tumkur,K.R.s.agrahara,572130,India
Karnataka,Tumkur,Kabbigere,572138,India
Karnataka,Tumkur,Kadaba,572219,India
Karnataka,Tumkur,Kadagathur,572127,India
Karnataka,Tumkur,Kadasettihalli,572111,India
Karnataka,Tumkur,Kadavigere,572137,India
Karnataka,Tumkur,Kaggere,572130,India
Karnataka,Tumkur,Kalidevarapura,572127,India
Karnataka,Tumkur,Kalkere,572221,India
Karnataka,Tumkur,Kallambella,572125,India
Karnataka,Tumkur,Kallegowdanapalya,572202,India
Karnataka,Tumkur,Kallembella Road,572125,India
Karnataka,Tumkur,Kallur,572220,India
Karnataka,Tumkur,Kamalapura,572217,India
Karnataka,Tumkur,Kambathanahalli,572118,India
Karnataka,Tumkur,Kanakuppe,572120,India
Karnataka,Tumkur,Kanakur,572221,India
Karnataka,Tumkur,Kanathur,572224,India
Karnataka,Tumkur,Kandikere,572228,India
Karnataka,Tumkur,Kanivenahalli,561202,India
Karnataka,Tumkur,Kannamedi,572116,India
Karnataka,Tumkur,Karadi,572114,India
Karnataka,Tumkur,Karpenahalli,572112,India
Karnataka,Tumkur,Kataveeranahalli,572125,India
Karnataka,Tumkur,Katrighatta,572126,India
Karnataka,Tumkur,Kattige Gollahalli,572104,India
Karnataka,Tumkur,Kavanadala,572112,India
Karnataka,Tumkur,Kembalalu,572120,India
Karnataka,Tumkur,Kempanadodderi,572138,India
Karnataka,Tumkur,Kempanahalli,572126,India
Karnataka,Tumkur,Kenchanahalli,572123,India
Karnataka,Tumkur,Kengalapura,572119,India
Karnataka,Tumkur,Kenkere,572218,India
Karnataka,Tumkur,Kesaramadu,572104,India
Karnataka,Tumkur,Kestur,572138,India
Karnataka,Tumkur,Kibbanahalli,572114,India
Karnataka,Tumkur,Kilara,572111,India
Karnataka,Tumkur,Kilarlahalli,572116,India
Karnataka,Tumkur,Kithanagamangala,572130,India
Karnataka,Tumkur,Kodagadala,572132,India
Karnataka,Tumkur,Kodagihally,572227,India
Karnataka,Tumkur,Kodamadagu,561202,India
Karnataka,Tumkur,Kodavathi,572123,India
Karnataka,Tumkur,Kodigenahalli,572127,India
Karnataka,Tumkur,Kodiyala,572117,India
Karnataka,Tumkur,Kodlahalli,572121,India
Karnataka,Tumkur,Kodlapura,572175,India
Karnataka,Tumkur,Kolala,572140,India
Karnataka,Tumkur,Kondajji,572215,India
Karnataka,Tumkur,Kondavadi,572175,India
Karnataka,Tumkur,Kondethimmanahalli,572116,India
Karnataka,Tumkur,Kondli,572211,India
Karnataka,Tumkur,Kondlighatta,572114,India
Karnataka,Tumkur,Koppa,572142,India
Karnataka,Tumkur,Kora,572128,India
Karnataka,Tumkur,Koratagere,572129,India
Karnataka,Tumkur,Kotagarlahalli,572132,India
Karnataka,Tumkur,Kotagudda,561202,India
Karnataka,Tumkur,Kotanayakanahalli,572202,India
Karnataka,Tumkur,Kothagere,572130,India
Karnataka,Tumkur,Kothur,572116,India
Karnataka,Tumkur,Kotta,572137,India
Karnataka,Tumkur,Kunigal,572130,India
Karnataka,Tumkur,Kunikenahalli,572212,India
Karnataka,Tumkur,Kuntegowdanahalli,572125,India
Karnataka,Tumkur,Kuppalu,572114,India
Karnataka,Tumkur,Kuppur,572226,India
Karnataka,Tumkur,Kuramkote,572138,India
Karnataka,Tumkur,Kuvempunagar,572103,India
Karnataka,Tumkur,Kuvempunagara,572103,India
Karnataka,Tumkur,Kyathaganahalli,572116,India
Karnataka,Tumkur,Kyathaganakere,572136,India
Karnataka,Tumkur,Kyathagondanahalli,572133,India
Karnataka,Tumkur,Kyathasandra,572104,India
Karnataka,Tumkur,Kyshavara,572121,India
Karnataka,Tumkur,Lakkenahalli,572113,India
Karnataka,Tumkur,Lakshmipura,572133,India
Karnataka,Tumkur,Lakshmisagara,572139,India
Karnataka,Tumkur,Lingadahalli,561202,India
Karnataka,Tumkur,M C campus tumkur,572107,India
Karnataka,Tumkur,Machenahalli,572215,India
Karnataka,Tumkur,Madalur,572137,India
Karnataka,Tumkur,Madapura,572216,India
Karnataka,Tumkur,Maddakkanahalli,572139,India
Karnataka,Tumkur,Madde,572116,India
Karnataka,Tumkur,Madenahalli,572216,India
Karnataka,Tumkur,Madenur,572202,India
Karnataka,Tumkur,Madhugiri,572132,India
Karnataka,Tumkur,Madhugiri Doddapet,572132,India
Karnataka,Tumkur,Madihally,572227,India
Karnataka,Tumkur,Madikehalli,572130,India
Karnataka,Tumkur,Magodu,572137,India
Karnataka,Tumkur,Makanahally,572118,India
Karnataka,Tumkur,Malagondahalli,572114,India
Karnataka,Tumkur,Mallasandra,572107,India
Karnataka,Tumkur,Mallekavu,572129,India
Karnataka,Tumkur,Malligehally,572214,India
Karnataka,Tumkur,Manangi,572139,India
Karnataka,Tumkur,Manchaladore,572117,India
Karnataka,Tumkur,Mangalawada,572116,India
Karnataka,Tumkur,Maralur,572105,India
Karnataka,Tumkur,Marasettihalli,572225,India
Karnataka,Tumkur,Maridasanahalli,572141,India
Karnataka,Tumkur,Markonahalli,572111,India
Karnataka,Tumkur,Masavanaghatta,572224,India
Karnataka,Tumkur,Maskal,572122,India
Karnataka,Tumkur,Mathighatta,572119,India
Karnataka,Tumkur,Mathihally,572202,India
Karnataka,Tumkur,Mavathur,572129,India
Karnataka,Tumkur,Mavinahalli,572213,India
Karnataka,Tumkur,Mavinakere,572221,India
Karnataka,Tumkur,Mayasandra,572221,India
Karnataka,Tumkur,Medigeshi,572133,India
Karnataka,Tumkur,Mekerahally,572137,India
Karnataka,Tumkur,Melekote,572102,India
Karnataka,Tumkur,Melkunte,572137,India
Karnataka,Tumkur,Modur,572130,India
Karnataka,Tumkur,Mooganayakana Kote,572222,India
Karnataka,Tumkur,Muddenahalli,572228,India
Karnataka,Tumkur,Mugadalabetta,572116,India
Karnataka,Tumkur,Mugalur,572221,India
Karnataka,Tumkur,Mukanahallipatna,572216,India
Karnataka,Tumkur,Mulukunte,572122,India
Karnataka,Tumkur,Muniyur,572227,India
Karnataka,Tumkur,Muthugadahalli,572221,India
Karnataka,Tumkur,Mydala,572104,India
Karnataka,Tumkur,Mydanahalli,572127,India
Karnataka,Tumkur,N.Hosahalli,572211,India
Karnataka,Tumkur,N.Mathighatta,572223,India
Karnataka,Tumkur,Nadumavinapura,572130,India
Karnataka,Tumkur,Nadur,572135,India
Karnataka,Tumkur,Naduvanahalli,572119,India
Karnataka,Tumkur,Nagalamadike,572136,India
Karnataka,Tumkur,Nagalapura,572221,India
Karnataka,Tumkur,Nagaraghatta,572224,India
Karnataka,Tumkur,Nagasandra,572134,India
Karnataka,Tumkur,Nagasandra-gubbi,572216,India
Karnataka,Tumkur,Nagavalli,572145,India
Karnataka,Tumkur,Naliganahalli,561202,India
Karnataka,Tumkur,Naranahalli,572213,India
Karnataka,Tumkur,Naruganahalli,572122,India
Karnataka,Tumkur,Navile,572226,India
Karnataka,Tumkur,Neelammanahalli,561202,India
Karnataka,Tumkur,Neeragunda,572212,India
Karnataka,Tumkur,Negalala,572138,India
Karnataka,Tumkur,Nelahal,572128,India
Karnataka,Tumkur,Nellikere,572224,India
Karnataka,Tumkur,Neralekere,572132,India
Karnataka,Tumkur,Nidasale,572123,India
Karnataka,Tumkur,Niduvalalu,572120,India
Karnataka,Tumkur,Niruvagal,572119,India
Karnataka,Tumkur,Nitrahalli,572132,India
Karnataka,Tumkur,Nittur,572223,India
Karnataka,Tumkur,Nonavinakere,572224,India
Karnataka,Tumkur,Northeren Extension,572214,India
Karnataka,Tumkur,Northren Extension,572106,India
Karnataka,Tumkur,Nyayadagunte,572116,India
Karnataka,Tumkur,Obalapura,572106,India
Karnataka,Tumkur,Oorkere,572106,India
Karnataka,Tumkur,P N halli,572135,India
Karnataka,Tumkur,P Wd colony madhugiri,572132,India
Karnataka,Tumkur,P.H.colony,572101,India
Karnataka,Tumkur,P.Honnamchenahalli,572123,India
Karnataka,Tumkur,Paduvagere,572111,India
Karnataka,Tumkur,Palasandra,572118,India
Karnataka,Tumkur,Palavalli,572136,India
Karnataka,Tumkur,Parthihalli,572127,India
Karnataka,Tumkur,Pathaganahalli,572129,India
Karnataka,Tumkur,Pavagaada Fort,561202,India
Karnataka,Tumkur,Pavagada,561202,India
Karnataka,Tumkur,Pavagada Fort,561202,India
Karnataka,Tumkur,Ponnasamudra,561202,India
Karnataka,Tumkur,Poor House colony,572101,India
Karnataka,Tumkur,Pothaganahalli,572141,India
Karnataka,Tumkur,Prabhuvanahalli,572216,India
Karnataka,Tumkur,Pura,572215,India
Karnataka,Tumkur,Puradakatte,572119,India
Karnataka,Tumkur,Puravara,572175,India
Karnataka,Tumkur,Pwd Colony madhugiri,572132,India
Karnataka,Tumkur,R G market tumkur,572103,India
Karnataka,Tumkur,R M yard madhugiri,572132,India
Karnataka,Tumkur,R.Bydarahalli,572123,India
Karnataka,Tumkur,R.G.market,572103,India
Karnataka,Tumkur,Ragalahalli,572113,India
Karnataka,Tumkur,Ragihally,572142,India
Karnataka,Tumkur,Rajathadripura,572114,India
Karnataka,Tumkur,Rajavanthi,561202,India
Karnataka,Tumkur,Ramachandrapura,572202,India
Karnataka,Tumkur,Ramalingapura,572115,India
Karnataka,Tumkur,Ramanahalli,572217,India
Karnataka,Tumkur,Rampura,572121,India
Karnataka,Tumkur,Rangapura,572202,India
Karnataka,Tumkur,Rangasamudra,561202,India
Karnataka,Tumkur,Rantawalalu,572132,India
Karnataka,Tumkur,Rathnasandra,572137,India
Karnataka,Tumkur,Rayacherlu,572136,India
Karnataka,Tumkur,Reddihalli,572133,India
Karnataka,Tumkur,Rmyard Madhugiri,572132,India
Karnataka,Tumkur,Roppa,561202,India
Karnataka,Tumkur,S G extn tumkur,572102,India
Karnataka,Tumkur,S.G.extension tumkur,572102,India
Karnataka,Tumkur,S.G.mutt,572104,India
Karnataka,Tumkur,S.Kodigehalli,572213,India
Karnataka,Tumkur,S.Nagar,572227,India
Karnataka,Tumkur,Sadarahalli,572228,India
Karnataka,Tumkur,Sailapura,561202,India
Karnataka,Tumkur,Samige Road railway station.,572225,India
Karnataka,Tumkur,Sampige,572225,India
Karnataka,Tumkur,Sampige-hosahalli,572225,India
Karnataka,Tumkur,Sanaba,572111,India
Karnataka,Tumkur,Santepet Sira,572137,India
Karnataka,Tumkur,Santhmavathur,572130,India
Karnataka,Tumkur,Santhpet Sira,572137,India
Karnataka,Tumkur,Sarthvally,572202,India
Karnataka,Tumkur,Sasalakunte,561202,India
Karnataka,Tumkur,Sasalu,572122,India
Karnataka,Tumkur,Sathenahalli,572117,India
Karnataka,Tumkur,Seebi Agrahara,572125,India
Karnataka,Tumkur,Seegehalli,572213,India
Karnataka,Tumkur,Seenappanahalli,572126,India
Karnataka,Tumkur,Seethakal,572140,India
Karnataka,Tumkur,Settihalli,572102,India
Karnataka,Tumkur,Settihally,572132,India
Karnataka,Tumkur,Settikere,572226,India
Karnataka,Tumkur,Shakadadu,572137,India
Karnataka,Tumkur,Shamarayanapalya,572116,India
Karnataka,Tumkur,Shivapura,572222,India
Karnataka,Tumkur,Shravandanahally,572127,India
Karnataka,Tumkur,Sidadaragal,572112,India
Karnataka,Tumkur,Siddaganga Mutt,572104,India
Karnataka,Tumkur,Siddapura,572141,India
Karnataka,Tumkur,Siddarthanagar,572107,India
Karnataka,Tumkur,Singonahalli,572216,India
Karnataka,Tumkur,Singonahally,572120,India
Karnataka,Tumkur,Sira,572137,India
Karnataka,Tumkur,Sira Bazar,572137,India
Karnataka,Tumkur,Sira Bazar sira,572137,India
Karnataka,Tumkur,Siravara,572120,India
Karnataka,Tumkur,Sit Campus,572102,India
Karnataka,Tumkur,Somalapura,572222,India
Karnataka,Tumkur,Someswarapuram,572102,India
Karnataka,Tumkur,Sompura,572121,India
Karnataka,Tumkur,Sondalagere,572126,India
Karnataka,Tumkur,Soralamavu,572119,India
Karnataka,Tumkur,Soravanahalli,572221,India
Karnataka,Tumkur,Sorekunte,572128,India
Karnataka,Tumkur,Srirangapura,572136,India
Karnataka,Tumkur,Subramanyanagar Turuvekere,572227,India
Karnataka,Tumkur,Suddekunte,572127,India
Karnataka,Tumkur,Sugur,572224,India
Karnataka,Tumkur,Sulanaikanahalli,561202,India
Karnataka,Tumkur,Swandenahalli,572104,India
Karnataka,Tumkur,Tadasur,572202,India
Karnataka,Tumkur,Talagunda,572125,India
Karnataka,Tumkur,Talavaranahalli,572225,India
Karnataka,Tumkur,Talekoppa,572117,India
Karnataka,Tumkur,Talkere,572221,India
Karnataka,Tumkur,Taredakuppe,572120,India
Karnataka,Tumkur,Tarikere,572130,India
Karnataka,Tumkur,Tarur,572125,India
Karnataka,Tumkur,Tavarekere,572122,India
Karnataka,Tumkur,Teriyur,572127,India
Karnataka,Tumkur,Thadakalur,572113,India
Karnataka,Tumkur,Thadi,572124,India
Karnataka,Tumkur,Thammadihalli,572226,India
Karnataka,Tumkur,Thandaga,572224,India
Karnataka,Tumkur,Theetha,572129,India
Karnataka,Tumkur,Thimmalanayakanabetta,572116,India
Karnataka,Tumkur,Thimmalapura,572112,India
Karnataka,Tumkur,Thimmanahalli,572228,India
Karnataka,Tumkur,Thippaiahnadurga,572141,India
Karnataka,Tumkur,Thippapura,572124,India
Karnataka,Tumkur,Thippur,572142,India
Karnataka,Tumkur,Thirthapura,572214,India
Karnataka,Tumkur,Thirumalapura,572218,India
Karnataka,Tumkur,Thirumani,572136,India
Karnataka,Tumkur,Thogarighatta,572121,India
Karnataka,Tumkur,Thoremavinahalli,572212,India
Karnataka,Tumkur,Thuilahalli,572213,India
Karnataka,Tumkur,Thyagatur,572223,India
Karnataka,Tumkur,Tippur,572216,India
Karnataka,Tumkur,Tiptur,572201,India
Karnataka,Tumkur,Tiptur Bazar,572201,India
Karnataka,Tumkur,Tovinakere,572138,India
Karnataka,Tumkur,Tumbadi,572129,India
Karnataka,Tumkur,Tumkur,572101,India
Karnataka,Tumkur,Tumkur City,572101,India
Karnataka,Tumkur,Tuppadakona,572137,India
Karnataka,Tumkur,Turuganur,572134,India
Karnataka,Tumkur,Turuvekere,572227,India
Karnataka,Tumkur,Tuvekere,572134,India
Karnataka,Tumkur,Ujjini,572123,India
Karnataka,Tumkur,Urdigere,572140,India
Karnataka,Tumkur,Vaddagere,572129,India
Karnataka,Tumkur,Vaddanahalli,572125,India
Karnataka,Tumkur,Vaderahalli,572132,India
Karnataka,Tumkur,Vajarahalli,572113,India
Karnataka,Tumkur,Vajjanakurke,572129,India
Karnataka,Tumkur,Vajrapura Colony,572211,India
Karnataka,Tumkur,Vallur,572136,India
Karnataka,Tumkur,Veeraganahalli,572135,India
Karnataka,Tumkur,Venkatapura,561202,India
Karnataka,Tumkur,Vignasanthe,572224,India
Karnataka,Tumkur,Vinoba Nagara tumkur,572101,India
Karnataka,Tumkur,Vinobhanagar,572101,India
Karnataka,Tumkur,Virupasamudra,561202,India
Karnataka,Tumkur,Vittalapura,572221,India
Karnataka,Tumkur,Volagerepura,572111,India
Karnataka,Tumkur,Western Extension,572227,India
Karnataka,Tumkur,Western Extn,572101,India
Karnataka,Tumkur,Western Extn tumkur,572101,India
Karnataka,Tumkur,Y N hoskote,572141,India
Karnataka,Tumkur,Yadavane,572111,India
Karnataka,Tumkur,Yedaladaku,572135,India
Karnataka,Tumkur,Yediyur,572142,India
Karnataka,Tumkur,Yeguvapalli,572136,India
Karnataka,Tumkur,Yelachigere,572140,India
Karnataka,Tumkur,Yelagalavadi,572126,India
Karnataka,Tumkur,Yelakadakalu,572123,India
Karnataka,Tumkur,Yelanadu,572218,India
Karnataka,Tumkur,Yelerampura,572129,India
Karnataka,Tumkur,Yeliyur,572137,India
Karnataka,Tumkur,Yelkur,572124,India
Karnataka,Tumkur,Yenjalagere,572113,India
Karnataka,Tumkur,Yeradakatte,572115,India
Karnataka,Udupi,Achladi,576225,India
Karnataka,Udupi,Adi-udupi,576101,India
Karnataka,Udupi,Admar,574119,India
Karnataka,Udupi,Airody,576226,India
Karnataka,Udupi,Ajekar,574101,India
Karnataka,Udupi,Ajrihara,576283,India
Karnataka,Udupi,Alevoor,574118,India
Karnataka,Udupi,Alur,576233,India
Karnataka,Udupi,Amasebail,576227,India
Karnataka,Udupi,Ambalapadi,576103,India
Karnataka,Udupi,Ampar,576211,India
Karnataka,Udupi,Anagalli,576211,India
Karnataka,Udupi,Andar,574101,India
Karnataka,Udupi,Ardi,576212,India
Karnataka,Udupi,Arekandige,576124,India
Karnataka,Udupi,Aroor,576213,India
Karnataka,Udupi,Asodu,576222,India
Karnataka,Udupi,Athradi,576107,India
Karnataka,Udupi,Attur,576117,India
Karnataka,Udupi,Avarse,576223,India
Karnataka,Udupi,Avral,574103,India
Karnataka,Udupi,Bada,574117,India
Karnataka,Udupi,Badagabettu,576107,India
Karnataka,Udupi,Badakere,576224,India
Karnataka,Udupi,Badanidiyur,576115,India
Karnataka,Udupi,Baidabettu,576234,India
Karnataka,Udupi,Baikadi,576213,India
Karnataka,Udupi,Bailur,574102,India
Karnataka,Udupi,Bajegoli,574122,India
Karnataka,Udupi,Balkur,576211,India
Karnataka,Udupi,Bannadi,576225,India
Karnataka,Udupi,Bannanje,576101,India
Karnataka,Udupi,Barkur,576210,India
Karnataka,Udupi,Barkur Town,576210,India
Karnataka,Udupi,Basrur,576211,India
Karnataka,Udupi,Beejadi,576222,India
Karnataka,Udupi,Belady,574129,India
Karnataka,Udupi,Belanje,576112,India
Karnataka,Udupi,Belapu,574117,India
Karnataka,Udupi,Bellampalli,576124,India
Karnataka,Udupi,Bellarpadi,576113,India
Karnataka,Udupi,Belmannu,576111,India
Karnataka,Udupi,Belur Devasthanabettu,576221,India
Karnataka,Udupi,Belve,576212,India
Karnataka,Udupi,Bennekudru,576210,India
Karnataka,Udupi,Bhairanje,576107,India
Karnataka,Udupi,Bhantakal,574115,India
Karnataka,Udupi,Bijur,576244,India
Karnataka,Udupi,Bola,574110,India
Karnataka,Udupi,Bolakodi,576121,India
Karnataka,Udupi,Borkatte,574107,India
Karnataka,Udupi,Brahmavara,576213,India
Karnataka,Udupi,Byndoor,576214,India
Karnataka,Udupi,Car Street,576101,India
Karnataka,Udupi,Chanthar,576213,India
Karnataka,Udupi,Chara,576112,India
Karnataka,Udupi,Cherkadi,576215,India
Karnataka,Udupi,Chitpadi,576101,India
Karnataka,Udupi,Chittoor,576233,India
Karnataka,Udupi,Devalkunda,576230,India
Karnataka,Udupi,Doddanagudde,576102,India
Karnataka,Udupi,Doopadakatte,574110,India
Karnataka,Udupi,Durga,576117,India
Karnataka,Udupi,Ellare,574108,India
Karnataka,Udupi,Gandhi-maidan,576201,India
Karnataka,Udupi,Ganguli,576216,India
Karnataka,Udupi,Ganguli Bunder,576216,India
Karnataka,Udupi,Golihole,576214,India
Karnataka,Udupi,Guddeangadi,576113,India
Karnataka,Udupi,Gujjadi,576247,India
Karnataka,Udupi,Gulvadi,576283,India
Karnataka,Udupi,Gummahola,576212,India
Karnataka,Udupi,Gundyadka,574102,India
Karnataka,Udupi,Hadavu,576235,India
Karnataka,Udupi,Hadiangady,574101,India
Karnataka,Udupi,Hakladi,576235,India
Karnataka,Udupi,Haladi-28,576222,India
Karnataka,Udupi,Haladi-76,576222,India
Karnataka,Udupi,Halasinakatte,574113,India
Karnataka,Udupi,Halladi-harkadi,576210,India
Karnataka,Udupi,Hallihole,576229,India
Karnataka,Udupi,Halnadu,576211,India
Karnataka,Udupi,Haluvalli,576215,India
Karnataka,Udupi,Hanehalli,576210,India
Karnataka,Udupi,Hanglur,576217,India
Karnataka,Udupi,Haradi,576213,India
Karnataka,Udupi,Hardalli-mandalli,576222,India
Karnataka,Udupi,Harkur,576233,India
Karnataka,Udupi,Hattiangadi,576283,India
Karnataka,Udupi,Havanje,576124,India
Karnataka,Udupi,Hebri,576112,India
Karnataka,Udupi,Hejmadi,574103,India
Karnataka,Udupi,Hejmadikodi,574103,India
Karnataka,Udupi,Hemmadi,576230,India
Karnataka,Udupi,Hengavalli,576212,India
Karnataka,Udupi,Heranjal,576219,India
Karnataka,Udupi,Herga,576107,India
Karnataka,Udupi,Herikudru,576230,India
Karnataka,Udupi,Hermunde,574101,India
Karnataka,Udupi,Herur,576213,India
Karnataka,Udupi,Herur-92,574115,India
Karnataka,Udupi,Heskethur,576210,India
Karnataka,Udupi,Hiliyana,576212,India
Karnataka,Udupi,Hirebettu,576107,India
Karnataka,Udupi,Hirgana,576117,India
Karnataka,Udupi,Hiriadka,576113,India
Karnataka,Udupi,Hiriangady,574104,India
Karnataka,Udupi,Hoode,576115,India
Karnataka,Udupi,Hosadu,576247,India
Karnataka,Udupi,Hosala,576210,India
Karnataka,Udupi,Hosangadi,576282,India
Karnataka,Udupi,Hosmar,574107,India
Karnataka,Udupi,Hungarcutta,576218,India
Karnataka,Udupi,Hunsemakki,576222,India
Karnataka,Udupi,Idu,574109,India
Karnataka,Udupi,Idurkunhady,576233,India
Karnataka,Udupi,Inna,576121,India
Karnataka,Udupi,Innanje,576122,India
Karnataka,Udupi,Iruvail,574144,India
Karnataka,Udupi,Irvathur,574114,India
Karnataka,Udupi,Jadkal,576233,India
Karnataka,Udupi,Jansale,576229,India
Karnataka,Udupi,Janvarkatte,576223,India
Karnataka,Udupi,Japthi,576211,India
Karnataka,Udupi,Jarkala,574101,India
Karnataka,Udupi,Kabbinale,576112,India
Karnataka,Udupi,Kadekar,576103,India
Karnataka,Udupi,Kadthala,574108,India
Karnataka,Udupi,Kadur,576234,India
Karnataka,Udupi,Kakkunje,576222,India
Karnataka,Udupi,Kalathur South,574106,India
Karnataka,Udupi,Kallianapura,576114,India
Karnataka,Udupi,Kallya,574110,India
Karnataka,Udupi,Kalsanka,576101,India
Karnataka,Udupi,Kalthod,576219,India
Karnataka,Udupi,Kamalashile,576229,India
Karnataka,Udupi,Kanajar,574102,India
Karnataka,Udupi,Kandlur,576211,India
Karnataka,Udupi,Kanthavara,574129,India
Karnataka,Udupi,Kanyana,576230,India
Karnataka,Udupi,Karje,576215,India
Karnataka,Udupi,Karkada,576225,India
Karnataka,Udupi,Karkala,574104,India
Karnataka,Udupi,Karkala Bazar,574104,India
